tweet_id,tweet,sentiment,hashtags,subjectivity,polarity
4260,atomic tom rock cnn grill pay brooklyn google also food drink fantastic sxsw sxswi,1,sxsw sxswi,0.9,0.4
8263,get custome iphone case mention sxsw awork favorite blackbook piece mention link,2,sxsw,1.0,0.5
6816,mention travel sxsw ipad,1,sxsw,0.0,0.0
3940,would give apple stock like mention slim link sxsw,2,sxsw,0.0,0.0
860,geeky love mention apple open temporary store downtown austin sxsw ipad launch link,2,sxsw,0.55,0.25
177,win picture android google sxsw link,2,winning android google sxsw,0.4,0.8
6418,mention ooooo apple rumor open temporary store sxsw link,2,apple sxsw,0.5,0.0
6617,mention mention walk pop apple store like walk future ipad type computer sxsw,1,sxsw,0.125,0.0
623,google host developer day sxsw link sxsw mention,1,sxsw,0.0,0.0
5299,mention sxsw need best android dev html js issue need solve quickly handsome reward love grab,1,sxsw,0.6333333333333333,0.6666666666666666
6199,mention friendly reminder sxsw attendees talk text film slap amp steal ipad,1,sxsw,0.5,0.375
4161,line apple pop store austin open pm sxsw link,1,sxsw,0.5,0.0
1145,view back line get league extraordinary hackers google event sxsw link,1,google sxsw,0.5,0.16666666666666666
3763,mt mention agencies push google directions never would go say creative lab strategy director mention sxsw,2,sxsw,1.0,0.5
5444,mention apple open pop store sxsw release ipad quite scene geek power link,2,sxsw,0.5,0.0
1627,mention send early app access ios android glad qa team help sxsw,1,sxsw,0.65,0.3
2596,white ipad gig wifi available austin sxsw apple popup store right wait,2,ipad austin sxsw apple,0.3119047619047619,0.22857142857142856
2785,get ready mom ipad design boomers link sxsw,1,sxsw,0.5,0.2
3800,hey mention app download android app market head sxsw,0,sxsw,0.0,0.0
4704,wow spend minute sxsw line mention apple popup store sxsw link,1,sxsw sxsw,1.0,0.1
1132,attend mention pay sxsw interest people wiiings,1,sxsw wiiings,0.0,0.0
2824,update iphone app song info select stream incl mention amp live video stream time sxsw link,2,sxsw,0.5,0.13636363636363635
8502,attn mention mention apple open temporary store downtown austin sxsw ipad launch link,1,sxsw,0.5,0.0
3473,hey mark sleep sxsw bring home shiny new ipad would ya mention,2,sxsw,0.45454545454545453,0.13636363636363635
4893,talk social media monitor platforms sm vs radian vs google analytics smmnextgen sxsw right line w convo last night,1,smmnextgen sxsw,0.223015873015873,0.10634920634920635
4209,really hop sxsw would bring android version mention oh well maybe someday long time,0,sxsw,0.30000000000000004,0.07500000000000001
7126,look iphone app manage multiple account allow select follow list suggestions sxsw,1,sxsw,0.0,0.0
4222,awesome lose colleague leave iphone car fail sxsw,1,fail sxsw,0.6499999999999999,0.25
7826,watch mention sxsw link,1,sxsw,0.0,0.0
3316,ipad design also checkout project magazine guardian eyewitness zinio interest concept ref ipad magazines sxsw,1,sxsw,0.0,0.0
3393,wow much hirer expect mention google map use mobile sxsw,2,sxsw,0.6,0.15000000000000002
851,google look social signal search result qagb sxsw,1,qagb sxsw,0.06666666666666667,0.03333333333333333
1679,hop blackberry sprint popup store open get xtra battery yes still sprint blackberry sxsw apple,1,blackberry sprint sxsw apple,0.5,0.0
1177,ipad star gadget sxsw link sxsw,2,sxsw,0.0,0.0
2579,kinda giddy theindustrypay google amp gsdm finally fun come us non swsurrogates sxsw notpouting,2,theindustryparty google gsdm swsurrogates sxsw notpouting,0.2,0.3
7028,tons good music mention free sxsw sampler via mention link,1,sxsw,0.7000000000000001,0.55
3855,biyt ly email like google voice email loveit sxsw staupbus,3,loveit sxsw startupbus,0.0,0.0
2782,get ready session design ipad interfaces lynn teo ballroom austin convention center sxsw,1,sxsw,0.3,0.05
8696,another super sma move apple link temporary store sxsw apple sxsw,2,apple sxsw,0.6666666666666666,0.3333333333333333
9040,google try fill void local information hotpot biz claim provide photos info sxsw,1,sxsw,0.0,0.0
5365,mention browserwars panel without apple like sxsw without pay,2,browserwars sxsw,0.0,0.0
5394,mention another great panel pm hilton austin mention leave brain search google right brain search x sxsw,2,sxsw,0.6428571428571428,0.5428571428571429
5454,mention apple plan keep austin wire open pop apple store sxsw link,1,sxsw,0.5,0.0
7837,apple temporary retail store sxsw sweet ipad,2,apple sxsw ipad,0.65,0.35
3161,hope filter intuitive via mention google launch major new social network call circle link sxsw,1,sxsw,0.34040404040404043,0.0773989898989899
2925,suspense mention google launch major new social network call circle possibly today link sxsw,2,sxsw,0.5053030303030304,0.05804924242424242
1743,go sxsw google map free wi fi hotspots link warn,1,sxsw,0.8,0.4
5017,someone go ask bing copy google search result qagb sxsw seo,1,qagb sxsw seo,0.0,0.0
6346,mention new ubersocial iphone app store include uberguide sxsw sponsor mashabl cont link,1,ubersocial iphone sxsw mashabl,0.45454545454545453,0.13636363636363635
3685,cameron sinclair spearhead japan disaster relief sxsw via twitter amp iphone link socialmedia philanthropy,1,japan sxsw twitter iphone socialmedia philanthropy,0.0,0.0
4805,walk pop apple store like walk future ipad type computer sxsw,2,sxsw,0.125,0.0
6978,mention yay mention new ubersocial iphone app store include uberguide sxsw sponsor mashable link,1,ubersocial iphone sxsw mashable,0.45454545454545453,0.13636363636363635
8027,smaypants get ipad couple minutes thank mention widfy sxsw,1,widfy sxsw,0.0,0.0
9022,way love discuss apple breed midst pre sxsw madness,2,sxsw,0.6,0.5
5464,mention apple set open popup shop core sxsw action go sell ipad sxsw link danger,1,sxsw,0.3,0.05
862,mention love mention sxsw quot apple come cool technology one ever hear go conferences quot,2,sxsw,0.625,0.425
9020,funny watch room full people hold ipad air take photo like room full tablets star sxsw,3,sxsw,0.7000000000000001,0.31666666666666665
8444,watch man u game radisson wait next talk ipad vs android sxsw,1,sxsw,0.2,-0.2
5218,mention austinites sxsw check iphone link,1,austinites sxsw iphone,0.0,0.0
7695,need workspace book iphone link mention app sxsw viualoffice,2,iphone app sxsw virtualoffice,0.0,0.0
3085,hmmm something seem amiss apple store gsdm sxsw welivehere mention apple store sxsw link,1,apple gsdm sxsw welivehere,0.0,0.0
2612,ellen page appearance reduce mention iphone call heas break sxsw super,1,sxsw super,0.6666666666666666,0.3333333333333333
4663,apple open pop store austin sxsw link phew begin panic thank steve sxsw,2,sxsw,0.5,0.0
3441,line apple store insane sxsw,1,sxsw,1.0,-1.0
3795,hey mention mention grill come create customizable iphone case tweet sxsw,2,sxsw,0.0,0.0
6930,mention say ipad photos apple store sxsw mention mention mention lepanele link,1,sxsw,0.0,0.0
2091,gear sxsw interactive trade show across google link,1,sxsw,0.0,0.0
259,sxsw app iphone ridiculous personal planner next days,2,sxsw,0.43333333333333335,-0.1111111111111111
1434,dear sxsw matt cutts google may want provide larger room salon j hilton sayin sxsw sxswi,1,sxsw sxswi,0.5,0.0
3673,stand back rm iphone plug laptop connect ready everything great one happy gsdm sxsw,1,gsdm sxsw,0.5625,0.45
3894,panelist texas observer call ipad lean back device sxsw newsapp mconfused,3,sxsw in newsapp i mconfused,0.0,0.0
6764,hand judge pop store constant line apple ipad clearly break sxsw,2,sxsw,0.3583333333333333,0.05000000000000001
4221,look like could get ipad link apple sxsw,2,apple sxsw,0.0,0.0
1541,nice mention link killer shoot get last night mention nokiaconnects conce sxsw,1,nokiaconnects sxsw,0.5333333333333333,0.3
3676,line apple pop store everyone wait ipads first guy arrive degrees badge everywhere sxsw,2,sxsw,0.3333333333333333,0.25
7419,pop apple store sell ipad sxsw line insane link,1,sxsw,1.0,-1.0
8652,never think sit floor austin convention center best place plug iphone charger sxsw,1,sxsw,0.2,0.45
2162,spasmatics rockin aclu google pay sxsw,2,sxsw,0.0,0.0
5165,mention quot google map usage mobile quot marissa mayer sxsw,1,sxsw,0.0,0.0
5586,mention buy ipad turn ur ipad apple store wipe clean donate school mrs job idea apple ipad sxsw,2,apple ipad sxsw,0.7000000000000001,0.3666666666666667
3188,life get ipad sync sessions paial iphone fine ipad decide want sxsw,0,sxsw,0.5,0.4166666666666667
7835,itunes free sxsw sampler feature selection year performers link,1,free sxsw,0.8,0.4
7750,mention head sxsw mention austin guide iphone free limit time link,1,sxsw iphone,0.8,0.4
6324,mention morning everyone ipad giveaway sxsw close v sholy need sign link enter go,1,sxsw,0.0,0.0
3786,cc mention mention new ubersocial iphone app store include uberguide sxsw link,1,ubersocial iphone sxsw,0.45454545454545453,0.13636363636363635
3374,meet guy buy first ipad sxsw apple pop store link via mention,1,ipad sxsw apple,0.3333333333333333,0.25
5887,mention google launch major new social network call circle possibly today link sxsw via mention,1,sxsw,0.5053030303030304,0.05804924242424242
3235,eye grill cheese stand session mom ipad design boomers sxsw hb cheatday,1,sxsw hb cheatday,0.0,0.0
5593,mention cameron sinclair spearhead japan disaster relief sxsw via twitter amp iphone link sxsw jp archforhumanity,1,sxsw sxsw jp archforhumanity,0.0,0.0
5918,mention google tv demo league extraordinary hackers cool stuff like web apps tv google sxsw lxh,2,google sxsw lxh,0.825,0.3416666666666667
6156,mention ipad dj mention deck mention mention kill sxsw,1,sxsw,0.0,0.0
7958,saw u r go sxsw download groundlink app amp ride limo austin link see us booth,1,sxsw groundlink,0.0,0.0
4174,go listen former mention coworker speak quot trip quot mar nasa ipad time sxsw,1,sxsw,0.0,0.0
7640,whoa dude front use google wave sxsw xplat,2,sxsw xplat,0.0,0.0
1095,q social sit like delicious often better result google bing qagb sxsw,0,qagb sxsw,0.5222222222222223,0.5111111111111112
879,great mental image mention people session take photos w ipad air doingitwrong sxsw,2,doingitwrong sxsw,0.475,0.35000000000000003
7933,epicurious flipboard cnn wire moma examples good ipad design sxsw link,2,sxsw,0.6000000000000001,0.7
4481,gonna leave sxsw tomorrow pm go purchase ipad map store link,1,sxsw ipad,0.0,0.0
5554,mention best brand market sxsw ge mention solar power carousel mention rock n roll trailer park apple ipad pop shop,2,sxsw,0.3,1.0
990,attend panel quot better live cloud compute quot present google jon wiley sxsw,1,sxsw,0.3333333333333333,0.21212121212121213
2263,blackberry apps sxsw pls let mention know cheer iphone,3,sxsw,0.0,0.0
2304,quot law average better buzz quot mention quot google circle quot sxsw,2,sxsw,0.44999999999999996,0.175
1149,follow buzz hee hee google drip feed information facebook rival circle sxsw,1,circles sxsw,0.0,0.0
5652,mention dance google pay truth need girl mention joint sxsw link,1,sxsw,0.0,0.0
7020,th congress dude creatively save ipad www socialmediabum tumblr com sxsw link,2,sxsw,1.0,0.5
1288,want use video sxsw talk today need able download ipad know link,1,sxsw,0.625,0.5
1624,shame mention mention confirm apple store week popup austin sxsw co v jwekn v mention give us credit,1,sxsw,0.0,0.0
1275,apple two austin store week downtown presence change sxsw popup store link mention,2,sxsw,0.0,0.0
3406,less hours apple store link line link sxsw ipad,1,sxsw ipad,0.06666666666666667,-0.16666666666666666
3435,free itunes store track sxsw feature aists link grab go thank apple,2,itunes sxsw apple,0.8,0.4
894,hootsuite mobile sxsw update iphone blackberry amp android whether get friendly link,1,sxsw,0.5,0.375
5937,mention google route around traffic function save users years every day marissa mayer sxsw,2,sxsw,0.0,0.0
7625,make sure pack everything need sxsw iphone ipad chargers business card pant miss anything,1,sxsw,0.8888888888888888,0.5
7677,sxsw try days ipad w macbook pro experiment hea real keyboard,0,sxsw,0.30000000000000004,0.2
7972,socialmuse android available genius lookalike music listen appcircus sxsw,2,socialmuse android appcircus sxsw,0.4,0.4
7531,watch ears mention austin convention center today w mention fam show new iphone game sxsw,2,sxsw,0.3181818181818182,-0.12121212121212122
2451,head sxsw hear talk integrate social network dynamics team synergy get ipad ready go,2,sxsw,0.2833333333333333,0.11666666666666667
6941,mention google reveal new social network call circle google facebook twitter sxsw link via mention,1,google facebook twitter sxsw,0.2606060606060606,0.08484848484848484
4720,know time iphone blackberry camera hotel clock tv say different time austin texas sxsw time,1,sxsw,0.6,0.0
3205,close front ipad line sxsw apple popup store,1,ipad sxsw,0.0,0.0
1935,sudden realization session news publishers question ipad design amp share ideas via app store sxsw sxswi,1,sxsw sxswi,0.5,0.0
8450,enjoy rooftop terrace speakeasy reassure extraordinary hack google mean soft couch bar sxsw,1,sxsw,0.634375,0.13020833333333334
4374,really tempt get ipad sxsw,2,sxsw,0.2,0.2
2598,dgtltribe sxsw openbeta ipad give away fantastic go squeeze,2,dgtltribe sxsw openbeta,0.9,0.4
2415,bjdproductions apple head sxsw set temporary store austin link tech,1,bjdproductions apple sxsw tech,0.0,0.0
4387,put first sticker mac sign mention iphone beta sxsw link,1,sxsw,0.3333333333333333,0.25
7366,people line apple store downtown austin ipad sxsw,1,ipad sxsw,0.0,0.0
8474,time next week google pay sxsw,2,sxsw,0.0,0.0
5826,mention google hotpot yelp killer impressive integration personalize recommendations really fast mention sxsw,2,sxsw,0.8,0.6
4442,billion miles year drive google navigation mobile sxsw,1,sxsw,0.0,0.0
4950,google map usage mobile million mobile users sxsw via mention,2,sxsw,0.0,0.0
1548,mention mention google circle indeed go sxsw likely release google may,1,sxsw,1.0,0.0
6861,mention walkin street mention navigate via google tweet random guy yelp welcome sxsw usguys,1,sxsw usguys,0.7,0.15000000000000002
3457,hear quot design ipad interfaces new navigation schemas quot sxsw link uxdes,1,sxsw uxdes,0.45454545454545453,0.13636363636363635
3476,hey sxsw life give food poison pitch food poison iphone app pass venture capitalist,1,sxsw,0.0,0.0
8352,guy get tattoo company logo win ipad link sxsw,2,logo sxsw,0.4,0.8
4143,barry diller newsbeast merger might work barry diller link news barry diller iac newsweek sxsw cyber iphone,1,news barry diller iac newsweek sxsw cyber iphone,0.0,0.0
3900,love google say quot want know quot sxsw,1,sxsw,0.6,0.5
7154,pop store r pop everywhere mention confirm apple store week popup austin sxsw cont link,1,sxsw,0.0,0.0
2400,egyptian content flood quot google put two servers web come back quot sxsw sxswsa,1,sxsw sxswsa,0.0,0.0
